Date & Time,use [kW],gen [kW],Grid [kW],AC [kW],Furnace [kW],Cellar Lights [kW],Washer [kW],First Floor lights [kW],Utility Rm + Basement Bath [kW],Garage outlets [kW],MBed + KBed outlets [kW],Dryer + egauge [kW],Panel GFI (central vac) [kW],Home Office (R) [kW],Dining room (R) [kW],Microwave (R) [kW],Fridge (R) [kW]
2014-08-28 19:30:00,3.560622778,0.0,3.560622778,2.439450556,0.420303333,0.032363333,0.000335556,0.120660556,0.002293333,0.004926667,0.027031111,7.1111e-05,0.006651111,0.075448333,0.002333333,0.004155,0.173842778
2014-08-28 20:00:00,0.894608333,0.0,0.894608333,0.007797778,0.049253889,0.004292778,0.000462222,0.120732778,0.002423333,0.004848889,0.039833333,3.1111e-05,0.006657222,0.071566111,0.003118333,0.004544444,0.154066667
2014-08-28 20:30:00,0.640227778,0.0,0.640227778,0.000196111,0.009141111,0.053806667,0.000493889,0.058078333,0.002512222,0.004873333,0.115755,0.000118889,0.006726111,0.072203333,0.003743889,0.004853333,0.146990556
2014-08-28 21:00:00,0.499599444,0.0,0.499599444,0.000101667,0.009222778,0.030272778,0.000551111,0.030662222,0.002513333,0.004888889,0.143206667,0.00011,0.006743333,0.07039,0.003603889,0.004822778,0.142679444
2014-08-28 21:30:00,0.445410556,0.0,0.445410556,3.9444e-05,0.009189444,0.004473333,0.000535556,0.030860556,0.00247,0.004945556,0.1294,9.2222e-05,0.006746111,0.072408889,0.003557222,0.004835,0.140382778
2014-08-28 22:00:00,0.438815,0.0,0.438815,3.6667e-05,0.009108889,0.004488333,0.000535556,0.031027222,0.002483889,0.004959444,0.130024444,9.7778e-05,0.006740556,0.070445556,0.003464444,0.004790556,0.138354444
2014-08-28 22:30:00,0.426104444,0.0,0.426104444,3e-05,0.009135556,0.004544444,0.000517222,0.020540556,0.002502778,0.004996667,0.131089444,8.5556e-05,0.00673,0.070766667,0.003053333,0.004516667,0.136667778
2014-08-28 23:00:00,0.375604444,0.0,0.375604444,2.3333e-05,0.009122222,0.004580556,0.000492222,0.003845,0.002488333,0.005009444,0.131175,7.2222e-05,0.006705,0.06962,0.003033333,0.004664444,0.103581667
2014-08-28 23:30:00,0.337300556,0.0,0.337300556,2.6111e-05,0.009258889,0.004579444,0.000505,0.003886111,0.002496667,0.005023889,0.131640556,5.7778e-05,0.006685556,0.071660556,0.003054444,0.004762222,0.060491667
2014-08-29 00:00:00,0.410533333,0.0,0.410533333,1.8889e-05,0.009128333,0.004592778,0.000490556,0.003841111,0.002511667,0.005055556,0.131156111,8.6667e-05,0.006713333,0.074438889,0.003018889,0.004744444,0.13761
2014-08-29 00:30:00,0.302482778,0.0,0.302482778,2.6667e-05,0.009216111,0.004545556,0.000517222,0.003893889,0.002547778,0.005096111,0.131241111,4.2222e-05,0.006671667,0.070741111,0.003005,0.004696111,0.023500556
2014-08-29 01:00:00,0.410424444,0.0,0.410424444,2.0556e-05,0.009145556,0.004591667,0.000496111,0.003841111,0.002529444,0.005091111,0.131347778,9.5556e-05,0.006716667,0.071856667,0.00301,0.004719444,0.139234444
2014-08-29 01:30:00,0.322947778,0.0,0.322947778,2.3889e-05,0.009220556,0.00456,0.000514444,0.003880556,0.002552778,0.005112778,0.131447222,5.8889e-05,0.006671667,0.070885556,0.003008333,0.004681111,0.045037778
2014-08-29 02:00:00,0.386376667,0.0,0.386376667,2.1667e-05,0.009138333,0.004569444,0.000501667,0.003837778,0.002523333,0.005066667,0.130855,8.1111e-05,0.006686667,0.072593889,0.003013333,0.004692222,0.113339444
2014-08-29 02:30:00,0.356641111,0.0,0.356641111,3.1667e-05,0.009082778,0.016921667,0.000498889,0.003849444,0.002585556,0.005108333,0.131102222,6.8889e-05,0.00667,0.071031111,0.003003333,0.004667778,0.06879
2014-08-29 03:00:00,0.371992222,0.0,0.371992222,2.7222e-05,0.009206111,0.008161111,0.000504444,0.003845,0.00248,0.00502,0.131695556,7.7778e-05,0.006661667,0.079652222,0.003472778,0.004908333,0.086495
2014-08-29 03:30:00,0.373282778,0.0,0.373282778,2.7222e-05,0.009149444,0.004573889,0.000507222,0.003825556,0.002432778,0.004965556,0.131381111,7.8889e-05,0.006661111,0.0757,0.003535,0.004906111,0.096544444
2014-08-29 04:00:00,0.340928333,0.0,0.340928333,2.5556e-05,0.009114444,0.004553889,0.000511667,0.003831667,0.002493889,0.005013889,0.130976667,5e-05,0.006647222,0.083068889,0.003182778,0.004770556,0.053797778
2014-08-29 04:30:00,0.563933889,0.0,0.563933889,1.667e-06,0.009332222,0.009923333,0.000489444,0.003793889,0.002955556,0.005069444,0.130983889,9e-05,0.006695,0.127706667,0.002964444,0.004654444,0.160799444
2014-08-29 05:00:00,0.669417778,0.0,0.669417778,2.4444e-05,0.009535,0.052167222,0.0004,0.003726667,0.008647222,0.006407778,0.131299444,0.00013,0.006706667,0.114887778,0.003042778,0.004673889,0.205015
2014-08-29 05:30:00,0.807356111,0.0,0.807356111,3.5e-05,0.009435556,0.049144444,0.000420556,0.007589444,0.002578333,0.005011111,0.131121111,0.000125556,0.006653889,0.102891667,0.002909444,0.004457222,0.15569
2014-08-29 06:00:00,0.884837778,0.0,0.884837778,0.000102778,0.009348333,0.048352222,0.000560556,0.095759444,0.002630556,0.011844444,0.131552222,0.00014,0.006665556,0.090607222,0.002836667,0.004424444,0.141747778
2014-08-29 06:30:00,0.833824444,0.0,0.833824444,6.6667e-05,0.009191111,0.048445556,0.000429444,0.097115,0.002589444,0.026862778,0.103693889,0.000128889,0.006659444,0.063509444,0.002881667,0.004505556,0.136745556
2014-08-29 07:00:00,0.76916,0.0,0.76916,0.000105,0.009460556,0.077676111,0.000358333,0.059875556,0.002571667,0.026803889,0.100222222,0.000134444,0.00668,0.001983889,0.002977222,0.004638333,0.114187222
2014-08-29 07:30:00,0.916117778,0.0,0.916117778,6.8889e-05,0.009361111,0.048008333,0.000353889,0.003755,0.002488333,0.026713333,0.116742778,6e-05,0.006604444,0.002273889,0.002385556,0.004350556,0.073468333
2014-08-29 08:00:00,0.663895,0.0,0.663895,2.4444e-05,0.009499444,0.048148889,0.000243889,0.003790556,0.002394444,0.026508889,0.084647222,0.000128889,0.006658333,0.001858889,0.003008333,0.004617778,0.138427222
2014-08-29 08:30:00,0.534445,0.0,0.534445,2.3333e-05,0.009384444,0.048030556,0.000219444,0.003621111,0.002365,0.026397778,0.066469444,0.000114444,0.006642778,0.002000556,0.003002222,0.004505556,0.132731111
2014-08-29 09:00:00,0.515291111,0.0,0.515291111,1.9444e-05,0.009391111,0.047947222,0.000219444,0.003615,0.002374444,0.028034444,0.066253333,9.6667e-05,0.006635,0.010499444,0.003004444,0.004485556,0.102311111
2014-08-29 09:30:00,0.438135,0.0,0.438135,3.6111e-05,0.009486667,0.047716667,0.000286667,0.003645,0.002430556,0.004802222,0.065969444,6.4444e-05,0.006603889,0.043529444,0.002997778,0.004419444,0.02674
2014-08-29 10:00:00,0.520055556,0.0,0.520055556,2.1111e-05,0.009429444,0.047732778,0.000274444,0.00359,0.004523333,0.004724444,0.065792778,0.000105556,0.006638333,0.042294444,0.003003333,0.004455556,0.135018889
2014-08-29 10:30:00,0.455455,0.0,0.455455,2.7222e-05,0.00947,0.047745556,0.000298889,0.003635,0.002450556,0.004778333,0.071517222,5.2222e-05,0.006593333,0.090778889,0.002977222,0.004321667,0.033251667
2014-08-29 11:00:00,0.524118889,0.0,0.524118889,3.9444e-05,0.009613889,0.048325556,0.000322222,0.003702778,0.002460556,0.004863333,0.087171667,8.1111e-05,0.006616111,0.063479444,0.002998889,0.00459,0.097372778
2014-08-29 11:30:00,0.515019444,0.0,0.515019444,3.8889e-05,0.009556667,0.048219444,0.000295,0.003661667,0.002405556,0.004812778,0.074997778,8.3333e-05,0.006617778,0.038065,0.003004444,0.004611111,0.098778889
2014-08-29 12:00:00,0.388066111,0.0,0.388066111,3.333e-06,0.009752778,0.048496667,0.000112778,0.003614444,0.002446111,0.004912222,0.000670556,5.556e-06,0.006587222,0.079425556,0.003000556,0.004537778,0.024048889
2014-08-29 12:30:00,0.361519444,0.0,0.361519444,4.444e-06,0.009666111,0.048441111,9.3889e-05,0.003555556,0.002398333,0.004864444,0.000685,4.8889e-05,0.006618333,0.050206111,0.003089444,0.004733889,0.136281667
2014-08-29 13:00:00,0.241321111,0.0,0.241321111,4.1667e-05,0.009536111,0.063535556,0.000130556,0.020752778,0.002441667,0.004869444,0.000668889,1.8889e-05,0.006591111,0.019733333,0.003045556,0.004733889,0.033137778
2014-08-29 13:30:00,0.244975556,0.0,0.244975556,1.667e-06,0.009453333,0.012858333,0.000136667,0.032846667,0.00231,0.011766111,0.000666667,3.6667e-05,0.006588889,0.002025,0.003167778,0.004812222,0.090487222
2014-08-29 14:00:00,0.256590556,0.0,0.256590556,6.111e-06,0.009400556,0.004768889,0.000141111,0.029525556,0.002304444,0.004822778,0.000682222,4.3333e-05,0.006597778,0.002012778,0.003042778,0.004791667,0.122306667
2014-08-29 14:30:00,0.145808889,0.0,0.145808889,8.889e-06,0.009328889,0.004696667,0.000161667,0.029167222,0.002288889,0.004773333,0.000654444,2.222e-06,0.006543889,0.002012222,0.003086667,0.004778889,0.00197
2014-08-29 15:00:00,0.259842222,0.0,0.259842222,5.556e-06,0.009347222,0.004742222,0.000143333,0.029049444,0.002267222,0.004737222,0.000680556,5e-05,0.006583889,0.002006667,0.003194444,0.004810556,0.12805
2014-08-29 15:30:00,0.211392222,0.0,0.211392222,7.778e-06,0.009463889,0.004725556,0.00015,0.029203889,0.002277778,0.004761111,0.000672222,3.2222e-05,0.006562222,0.002005,0.003171667,0.004828333,0.074123889
2014-08-29 16:00:00,0.187562222,0.0,0.187562222,6.667e-06,0.009264444,0.00472,0.000152222,0.029168889,0.002292778,0.004777222,0.000667222,2e-05,0.006558889,0.002014444,0.003028889,0.004758333,0.047967222
2014-08-29 16:30:00,0.327228889,0.0,0.327228889,5.56e-07,0.009231111,0.004813333,0.000121667,0.029353333,0.002298889,0.004807222,0.000696667,7.5556e-05,0.006618333,0.002045,0.003173889,0.00482,0.202427222
2014-08-29 17:00:00,0.283747778,0.0,0.283747778,7.222e-06,0.009484444,0.004847222,0.000134444,0.029565,0.002226667,0.004711667,0.000702222,6.6667e-05,0.006591667,0.002003333,0.003949444,0.004995,0.155213889
2014-08-29 17:30:00,2.113763333,0.0,2.113763333,1.795502222,0.306456667,0.064034444,3.8889e-05,0.029538333,0.002199444,0.004793889,0.000688333,4.5556e-05,0.006641667,0.002161667,0.003296111,0.004659444,0.14857
2014-08-29 18:00:00,3.110118333,0.0,3.110118333,2.533234444,0.431128889,0.058657778,8.2222e-05,0.046374444,0.002152222,0.004915556,0.028535,6.1111e-05,0.006708889,0.001648889,0.003017778,0.225675556,0.15005
2014-08-29 18:30:00,2.818766111,0.0,2.818766111,2.491923333,0.427427222,0.048928889,9.1111e-05,0.046890556,0.002143333,0.004817222,0.028566667,4.2222e-05,0.006667222,0.002242222,0.003006667,0.004430556,0.145835
2014-08-29 19:00:00,2.964146667,0.0,2.964146667,2.449971667,0.424348889,0.066171111,2.1667e-05,0.040487778,0.002155556,0.021695556,0.023641667,5.1111e-05,0.006718889,0.002265556,0.003156667,0.004305,0.139273333
2014-08-29 19:30:00,2.715326111,0.0,2.715326111,2.406683333,0.419996667,0.004959444,0.000117778,0.030877778,0.002096667,0.004828333,0.029328333,2.1111e-05,0.006712222,0.000648889,0.000671667,0.000953889,0.032364444
2014-08-29 20:00:00,2.613278889,0.0,2.613278889,2.373798333,0.416812222,0.004767222,0.000183333,0.030319444,0.002091111,0.004817778,0.045161111,1.8889e-05,0.006662778,0.0,0.0,0.0,0.0
2014-08-29 20:30:00,0.659631111,0.0,0.659631111,0.342626111,0.107987778,0.004617778,0.000311111,0.030696111,0.002253333,0.004812222,0.064127222,8.2222e-05,0.006604444,0.0,0.0,0.0,0.0
2014-08-29 21:00:00,0.229707222,0.0,0.229707222,0.00848,0.049333333,0.004541667,0.000356111,0.03067,0.002291111,0.004792778,0.064028333,4.8889e-05,0.006577222,0.0,0.0,0.0,0.0
2014-08-29 21:30:00,0.265879444,0.0,0.265879444,3.2222e-05,0.008827778,0.004550556,0.000349444,0.030706111,0.002300556,0.004757222,0.064181111,9.3333e-05,0.006612778,0.0,0.0,0.0,0.0
2014-08-29 22:00:00,0.261541667,0.0,0.261541667,3.1111e-05,0.009034444,0.004562222,0.000356111,0.030823889,0.002333889,0.004816667,0.064453333,8.5556e-05,0.006625,0.0,0.0,0.0,0.0
2014-08-29 22:30:00,0.164939444,0.0,0.164939444,3.0556e-05,0.008892222,0.004559444,0.000354444,0.020291667,0.002357778,0.004860556,0.064457778,4e-05,0.006579444,0.0,0.0,0.0,0.0
2014-08-29 23:00:00,0.278663889,0.0,0.278663889,2.7222e-05,0.00894,0.020266667,0.000300556,0.003682222,0.002322778,0.004835,0.064753333,9.7778e-05,0.006622778,0.0,0.0,0.0,0.0
2014-08-29 23:30:00,0.197117778,0.0,0.197117778,2.0556e-05,0.009046667,0.004661667,0.000333333,0.003763333,0.00234,0.004928333,0.065261667,5.8889e-05,0.006597778,0.0,0.0,0.0,0.0
2014-08-30 00:00:00,0.186890556,0.0,0.186890556,2e-05,0.009123889,0.004668333,0.000340556,0.003767222,0.002356667,0.004963333,0.065441667,4.8889e-05,0.006593889,0.0,0.0,0.0,0.0
2014-08-30 00:30:00,0.264405,0.0,0.264405,1.7222e-05,0.00917,0.004743889,0.000327778,0.003766111,0.002361111,0.005002778,0.065903333,8.3333e-05,0.006622778,0.0,0.0,0.0,0.0
2014-08-30 01:00:00,0.157804444,0.0,0.157804444,2.0556e-05,0.009179444,0.004720556,0.000347778,0.003833333,0.002393889,0.005030556,0.066131111,3.5556e-05,0.006567778,0.0,0.0,0.0,0.0
2014-08-30 01:30:00,0.227955,0.0,0.227955,1.6667e-05,0.009222778,0.004757778,0.000332222,0.003813333,0.002414444,0.005064444,0.066295,6.5556e-05,0.006598889,0.0,0.0,0.0,0.0
2014-08-30 02:00:00,0.234897778,0.0,0.234897778,1.4444e-05,0.009076667,0.0047,0.000325556,0.003767222,0.002384444,0.00499,0.065514444,6.8889e-05,0.006598889,0.0,0.0,0.0,0.0
2014-08-30 02:30:00,0.141661111,0.0,0.141661111,2.1111e-05,0.009193889,0.004663889,0.000347222,0.003810556,0.002385,0.00499,0.065559444,2.7778e-05,0.006552222,0.0,0.0,0.0,0.0
2014-08-30 03:00:00,0.267484444,0.0,0.267484444,1.5556e-05,0.009142778,0.004731667,0.000316111,0.003765,0.002347222,0.004965556,0.065858889,8.5556e-05,0.006591111,0.0,0.0,0.0,0.0
2014-08-30 03:30:00,0.336513333,0.0,0.336513333,1.1111e-05,0.009159444,0.004766667,0.0003,0.003747778,0.002361111,0.004985556,0.065922222,0.00011,0.006613333,0.0,0.0,0.0,0.0
2014-08-30 04:00:00,0.372358889,0.0,0.372358889,3.8889e-05,0.009389444,0.00471,0.00037,0.033873889,0.002414444,0.005026111,0.065848333,9e-05,0.006607778,0.0,0.0,0.0,0.0
2014-08-30 04:30:00,0.471523333,0.0,0.471523333,6.4444e-05,0.009286111,0.004538889,0.000473889,0.101692778,0.002483333,0.005028333,0.066297778,0.000123333,0.006637778,0.0,0.0,0.0,0.0
2014-08-30 05:00:00,0.491367778,0.0,0.491367778,4.1667e-05,0.009352778,0.046717778,0.000297222,0.021283889,0.003096111,0.004967778,0.066284444,0.000125556,0.006621667,0.0,0.0,0.0,0.0
2014-08-30 05:30:00,0.424951667,0.0,0.424951667,2.3889e-05,0.009233333,0.047487222,0.000286667,0.005492778,0.020183889,0.005020556,0.066359444,8.2222e-05,0.002135,0.0,0.0,0.0,0.0
2014-08-30 06:00:00,0.500046111,0.0,0.500046111,9.2222e-05,0.009482222,0.004541111,0.000456667,0.089439444,0.002468889,0.005047222,0.06697,0.000111111,0.000259444,0.0,0.0,0.0,0.0
2014-08-30 06:30:00,0.455704444,0.0,0.455704444,3.9444e-05,0.009422778,0.041985,0.000287778,0.004020556,0.002471667,0.004943333,0.066654444,0.000132222,0.000264444,0.0,0.0,0.0,0.0
2014-08-30 07:00:00,0.369703889,0.0,0.369703889,3.7778e-05,0.009208333,0.037772222,0.000291667,0.003756667,0.002424444,0.004996667,0.068395556,9.1111e-05,0.000219444,0.0,0.0,0.0,0.0
2014-08-30 07:30:00,0.842308889,0.0,0.842308889,5.2778e-05,0.009456111,0.004617778,0.000378333,0.003826111,0.002416111,0.005036667,0.083352222,3.8889e-05,0.000175556,0.0,0.0,0.0,0.0
2014-08-30 08:00:00,0.569002222,0.0,0.569002222,6.3889e-05,0.009137778,0.031548889,0.000371111,0.003748333,0.002418889,0.004937222,0.09678,0.000114444,0.000250556,0.0,0.0,0.0,0.0
2014-08-30 08:30:00,1.001607778,0.0,1.001607778,4.3889e-05,0.009228889,0.040296667,0.05747,0.003798889,0.002418889,0.019643333,0.083259444,2e-05,0.000125,0.0,0.0,0.0,0.0
2014-08-30 09:00:00,0.929133889,0.0,0.929133889,3.8889e-05,0.009202778,0.050001111,0.127373333,0.003838889,0.002394444,0.004912778,0.082317778,5.6667e-05,0.000108333,0.0,0.0,0.0,0.0
2014-08-30 09:30:00,1.759043889,0.0,1.759043889,0.000110556,0.008946667,0.04788,0.056958889,0.003702778,0.002377778,0.004763333,0.081301667,0.952287778,0.000289444,0.0,0.0,0.0,0.0
2014-08-30 10:00:00,4.309015556,0.0,4.309015556,0.000525,0.008785556,0.063668889,0.085364444,0.003573889,0.002295556,0.004565,0.080221667,3.998016667,0.000909444,0.0,0.0,0.0,0.0
2014-08-30 10:30:00,2.279842222,0.0,2.279842222,0.000241111,0.008882222,0.047822222,0.139208333,0.003763333,0.002308889,0.007765556,0.081081111,1.752736667,0.000698333,0.0,0.0,0.0,0.0
2014-08-30 11:00:00,1.677576111,0.0,1.677576111,0.000168889,0.008821667,0.047957778,0.000954444,0.003575,0.002341111,0.004664444,0.081416667,1.229842222,0.000457222,0.0,0.0,0.0,0.0
2014-08-30 11:30:00,2.560755556,0.0,2.560755556,0.000357778,0.008695556,0.048394444,0.001580556,0.003715556,0.005277778,0.004828889,0.081875556,2.282727778,0.000798889,0.0,0.0,0.0,0.0
2014-08-30 12:00:00,0.571721111,0.0,0.571721111,5.5e-05,0.009262222,0.048713333,0.000426111,0.056390556,0.030261667,0.018272222,0.082998333,0.035154444,0.000225,0.0,0.0,0.0,0.0
2014-08-30 12:30:00,0.940835,0.0,0.940835,0.000175556,0.009312778,0.049168333,0.000613889,0.096307222,0.027614444,0.00492,0.143231111,0.00015,0.000323333,0.0,0.0,0.0,0.0
2014-08-30 13:00:00,0.922860556,0.0,0.922860556,0.000175556,0.009088889,0.042530556,0.000642222,0.096883333,0.024621667,0.021518889,0.169725556,0.00013,0.000293889,0.0,0.0,0.0,0.0
2014-08-30 13:30:00,1.018431111,0.0,1.018431111,0.000135556,0.009153889,0.004326667,0.000718333,0.096882778,0.02441,0.005293333,0.185931111,0.000183333,0.000362778,0.0,0.0,0.0,0.0
2014-08-30 14:00:00,1.027310556,0.0,1.027310556,0.000155,0.009163889,0.004276111,0.000766111,0.082596667,0.024948889,0.004238333,0.218536111,0.000214444,0.000427778,0.0,0.0,0.0,0.0
2014-08-30 14:30:00,0.878853889,0.0,0.878853889,7.3333e-05,0.009313333,0.022113889,0.000541667,0.003818333,0.004185556,0.018228333,0.18661,0.00017,0.000324444,0.0,0.0,0.0,0.0
2014-08-30 15:00:00,0.661921667,0.0,0.661921667,1.1111e-05,0.009472778,0.009355556,0.000216667,0.003601667,0.002232222,0.004732778,0.031866667,9.7778e-05,0.000210556,0.0,0.0,0.0,0.0
2014-08-30 15:30:00,0.636608889,0.0,0.636608889,1.667e-06,0.009263333,0.004767222,0.000187222,0.003587778,0.002238333,0.004743889,0.017586667,8.3333e-05,0.000203333,0.0,0.0,0.0,0.0
2014-08-30 16:00:00,0.633026111,0.0,0.633026111,1.667e-06,0.009148333,0.004810556,0.000189444,0.00362,0.002225556,0.004744444,0.018160556,8.3333e-05,0.000199444,0.0,0.0,0.0,0.0
2014-08-30 16:30:00,0.555893333,0.0,0.555893333,5.556e-06,0.009234444,0.004754444,0.000207778,0.003643889,0.002218333,0.004725556,0.018156111,5.2222e-05,0.000165,0.0,0.0,0.0,0.0
2014-08-30 17:00:00,0.590726667,0.0,0.590726667,0.0,0.009125,0.004783333,0.000196111,0.003637778,0.002242778,0.004747222,0.018191667,6.5556e-05,0.000186111,0.0,0.0,0.0,0.0
2014-08-30 17:30:00,0.290366667,0.0,0.290366667,1.1667e-05,0.009243333,0.004738889,0.000179444,0.011663333,0.007289444,0.011971111,0.018223889,7.4444e-05,0.000203889,0.0,0.0,0.0,0.0
2014-08-30 18:00:00,0.224978333,0.0,0.224978333,1.4444e-05,0.009082778,0.031052222,0.003224444,0.003587222,0.002385556,0.004878333,0.018178333,4.6667e-05,0.000181667,0.0,0.0,0.0,0.0
2014-08-30 18:30:00,0.2404,0.0,0.2404,0.000124444,0.009256667,0.004754444,0.074847222,0.003658333,0.00223,0.011827778,0.018151667,4.1111e-05,0.000163333,0.0,0.0,0.0,0.0
2014-08-30 19:00:00,0.335702778,0.0,0.335702778,0.000363889,0.009155556,0.004791111,0.130368333,0.018605,0.002245556,0.004797778,0.018156667,3.8889e-05,0.000178889,0.0,0.0,0.0,0.0
2014-08-30 19:30:00,0.124893333,0.0,0.124893333,1.8333e-05,0.008976111,0.004550556,0.000270556,0.030356111,0.002329444,0.004824444,0.018169444,3.3333e-05,0.000169444,0.0,0.0,0.0,0.0
2014-08-30 20:00:00,0.205610556,0.0,0.205610556,1.3889e-05,0.008733333,0.00453,0.000245556,0.030234444,0.002292778,0.004763889,0.018141667,6.3333e-05,0.000201111,0.0,0.0,0.0,0.0
2014-08-30 20:30:00,0.2083,0.0,0.2083,1.5e-05,0.008661111,0.004511111,0.000248889,0.030246667,0.002262778,0.004722222,0.018131111,7.2222e-05,0.000200556,0.0,0.0,0.0,0.0
2014-08-30 21:00:00,0.114858889,0.0,0.114858889,1.8333e-05,0.008628889,0.004462222,0.000268333,0.030299444,0.002283889,0.004747222,0.018107222,2.7778e-05,0.000161667,0.0,0.0,0.0,0.0
2014-08-30 21:30:00,0.229015,0.0,0.229015,1.1667e-05,0.008688889,0.004528889,0.000238333,0.030262222,0.002284444,0.004763333,0.018152778,8e-05,0.000214444,0.0,0.0,0.0,0.0
2014-08-30 22:00:00,0.221355,0.0,0.221355,4.2222e-05,0.008828889,0.005607222,0.000400556,0.030353889,0.002737222,0.004790556,0.066208889,7.1111e-05,0.000203889,0.0,0.0,0.0,0.0
2014-08-30 22:30:00,0.216530556,0.0,0.216530556,3.8889e-05,0.008667778,0.004452778,0.000431667,0.019981667,0.002318889,0.004791667,0.081049444,7.3333e-05,0.000198889,0.0,0.0,0.0,0.0
2014-08-30 23:00:00,0.266944444,0.0,0.266944444,2.2778e-05,0.008782778,0.004517222,0.000392778,0.003688889,0.002311111,0.004822778,0.081162778,9.4444e-05,0.000225556,0.0,0.0,0.0,0.0
2014-08-30 23:30:00,0.161208333,0.0,0.161208333,2.6667e-05,0.008758889,0.004493889,0.000425556,0.003760556,0.002351111,0.004870556,0.081579444,4.7778e-05,0.000177222,0.0,0.0,0.0,0.0
2014-08-31 00:00:00,0.248922222,0.0,0.248922222,2.2778e-05,0.008859444,0.004562222,0.000408333,0.003744444,0.002327778,0.004875556,0.082026111,9.3333e-05,0.000218333,0.0,0.0,0.0,0.0
2014-08-31 00:30:00,0.223916111,0.0,0.223916111,3e-05,0.008955,0.004582778,0.000421667,0.003794444,0.002326111,0.004913333,0.082561111,8.5556e-05,0.000205,0.0,0.0,0.0,0.0
2014-08-31 01:00:00,0.187652222,0.0,0.187652222,2.9444e-05,0.008986667,0.004575556,0.000429444,0.003837778,0.002356111,0.004951111,0.082821111,7.1111e-05,0.000191667,0.0,0.0,0.0,0.0
2014-08-31 01:30:00,0.346916667,0.0,0.346916667,1.8889e-05,0.008982222,0.004623333,0.000395556,0.003750556,0.002304444,0.004876111,0.082685556,0.000134444,0.000282222,0.0,0.0,0.0,0.0
2014-08-31 02:00:00,0.278311111,0.0,0.278311111,3.6111e-05,0.008928333,0.019385556,0.00041,0.003781111,0.002355556,0.004915,0.082590556,0.0001,0.000230556,0.0,0.0,0.0,0.0
2014-08-31 02:30:00,0.27918,0.0,0.27918,2.1111e-05,0.008983333,0.004591667,0.000411111,0.003816667,0.002385556,0.004992222,0.082776111,0.000105556,0.000242222,0.0,0.0,0.0,0.0
2014-08-31 03:00:00,0.272304444,0.0,0.272304444,2.2222e-05,0.008992778,0.004590556,0.000416111,0.003813333,0.002370556,0.004983333,0.082828889,0.000102222,0.000235,0.0,0.0,0.0,0.0
2014-08-31 03:30:00,0.199059444,0.0,0.199059444,2.7222e-05,0.009007778,0.004569444,0.000431667,0.003852778,0.002386111,0.005005,0.082940556,6.4444e-05,0.000199444,0.0,0.0,0.0,0.0
2014-08-31 04:00:00,0.218782222,0.0,0.218782222,2.5556e-05,0.008907222,0.004538333,0.000418333,0.003771667,0.002337778,0.004897778,0.082215,8.2222e-05,0.000204444,0.0,0.0,0.0,0.0
2014-08-31 04:30:00,0.267018889,0.0,0.267018889,2.2778e-05,0.008767778,0.004506111,0.000406667,0.003686667,0.002295556,0.004812778,0.081476111,9.6667e-05,0.000222778,0.0,0.0,0.0,0.0
2014-08-31 05:00:00,0.178826111,0.0,0.178826111,2.9444e-05,0.008846667,0.004476667,0.000421667,0.003711667,0.002276111,0.004762222,0.082554444,5.6667e-05,0.000175,0.0,0.0,0.0,0.0
2014-08-31 05:30:00,0.344281111,0.0,0.344281111,3.7222e-05,0.009003333,0.047554444,0.000331667,0.003921667,0.002907222,0.022952778,0.081415,0.000103333,0.000225,0.0,0.0,0.0,0.0
2014-08-31 06:00:00,0.363680556,0.0,0.363680556,1.5556e-05,0.008841111,0.006878889,0.000371667,0.003684444,0.002288889,0.016643333,0.081824444,0.000114444,0.000227222,0.0,0.0,0.0,0.0
2014-08-31 06:30:00,0.199712778,0.0,0.199712778,2.7778e-05,0.008923333,0.004516111,0.000421667,0.003746111,0.002316667,0.004837222,0.081995556,7.8889e-05,0.000191111,0.0,0.0,0.0,0.0
2014-08-31 07:00:00,0.27205,0.0,0.27205,2.3333e-05,0.00889,0.004566111,0.000411667,0.003732778,0.002316111,0.004851111,0.082312778,0.000104444,0.000225556,0.0,0.0,0.0,0.0
2014-08-31 07:30:00,0.264443333,0.0,0.264443333,2.4444e-05,0.008962222,0.004554444,0.000409444,0.003767222,0.002330556,0.004902222,0.082495,9.4444e-05,0.000225,0.0,0.0,0.0,0.0
2014-08-31 08:00:00,0.213923889,0.0,0.213923889,2.1111e-05,0.008891667,0.004547778,0.000395,0.003769444,0.002326111,0.012225556,0.082270556,7.6667e-05,0.000195556,0.0,0.0,0.0,0.0
2014-08-31 08:30:00,3.438900556,0.0,3.438900556,0.000426667,0.008719444,0.031817222,0.002011667,0.003537778,0.002276111,0.018412222,0.076937222,3.283816667,0.000781667,0.0,0.0,0.0,0.0
2014-08-31 09:00:00,1.700345,0.0,1.700345,0.000279444,0.009008333,0.026373889,0.001165,0.016816111,0.007062778,0.005252222,0.000152222,1.676012222,0.000596667,0.0,0.0,0.0,0.0
2014-08-31 09:30:00,0.135192778,0.0,0.135192778,2.4444e-05,0.009220556,0.004675556,0.000187778,0.003612222,0.002198333,0.011869444,0.000608889,0.043654444,0.000166111,0.0,0.0,0.0,0.0
2014-08-31 10:00:00,0.16828,0.0,0.16828,1.111e-06,0.008847222,0.004627222,0.00014,0.003552222,0.002193333,0.004677778,0.000650556,5.7778e-05,0.000166111,0.0,0.0,0.0,0.0
